From file: AB332_2021	Instrument no.:	1320
Ser	Interval (sec)	Integration	Air pressure	Salinity	Chart Datum (dbar)	
2	2		1005.22	
Ser	Meas	Sal.	Cond.	Temp	F (µg/l)	OpOx %	Opmg/l	Density	S. vel.	Press	Date	Time
2	4	0.000	0.000	9.324	0.14	100.43	11.43	-0.241	1444.56	0.0000	10/5/2021	12:06:30 PM
2	5	0.000	0.000	9.250	0.14	100.71	11.48	-0.236	1444.27	0.0000	10/5/2021	12:06:32 PM
2	6	0.000	0.000	9.238	0.14	101.13	11.53	-0.235	1444.22	0.0000	10/5/2021	12:06:34 PM
2	7	0.000	0.000	9.166	0.14	100.96	11.53	-0.229	1443.93	0.0000	10/5/2021	12:06:36 PM
2	8	0.000	0.000	8.994	0.14	101.71	11.67	-0.216	1443.23	0.0000	10/5/2021	12:06:38 PM
2	9	0.000	0.000	8.810	0.14	102.12	11.76	-0.203	1442.48	0.0000	10/5/2021	12:06:40 PM
2	10	0.000	0.000	8.716	0.14	101.94	11.77	-0.196	1442.09	0.0000	10/5/2021	12:06:42 PM
2	11	0.000	0.000	8.692	0.58	101.40	11.71	-0.194	1441.99	0.0000	10/5/2021	12:06:44 PM
2	12	0.000	0.000	8.671	0.14	101.18	11.70	-0.193	1441.91	0.0000	10/5/2021	12:06:46 PM
2	13	0.000	0.000	8.594	0.14	101.36	11.74	-0.188	1441.59	0.0000	10/5/2021	12:06:48 PM
2	14	0.000	0.000	8.540	0.47	101.67	11.79	-0.184	1441.37	0.0000	10/5/2021	12:06:50 PM
2	15	0.000	0.000	8.486	2.47	101.78	11.82	-0.180	1441.15	0.0000	10/5/2021	12:06:52 PM
2	16	0.000	0.000	8.516	0.14	101.57	11.78	-0.182	1441.27	0.0000	10/5/2021	12:06:54 PM
2	17	0.000	0.000	8.559	0.14	101.58	11.77	-0.185	1441.45	0.0000	10/5/2021	12:06:56 PM
2	18	0.000	0.000	8.585	0.14	101.68	11.78	-0.187	1441.55	0.0000	10/5/2021	12:06:58 PM
2	19	0.000	0.000	8.619	0.14	101.66	11.77	-0.189	1441.69	0.0000	10/5/2021	12:07:00 PM
2	20	0.000	0.000	8.670	0.14	101.75	11.76	-0.193	1441.90	0.0000	10/5/2021	12:07:02 PM
2	21	0.000	0.000	8.666	0.14	101.57	11.74	-0.193	1441.89	0.0000	10/5/2021	12:07:04 PM
2	22	0.000	0.000	8.675	0.14	101.19	11.70	-0.193	1441.92	0.0000	10/5/2021	12:07:06 PM
2	23	0.000	0.000	8.641	0.14	100.96	11.68	-0.191	1441.78	0.0000	10/5/2021	12:07:08 PM
2	24	0.000	0.000	8.640	0.14	101.23	11.71	-0.191	1441.78	0.0000	10/5/2021	12:07:10 PM
2	25	0.000	0.000	8.680	0.14	100.97	11.67	-0.193	1441.94	0.0000	10/5/2021	12:07:12 PM
2	26	0.000	0.000	8.701	0.14	101.27	11.70	-0.195	1442.03	0.0000	10/5/2021	12:07:14 PM
2	27	0.000	0.000	8.734	0.46	101.08	11.67	-0.197	1442.17	0.0000	10/5/2021	12:07:16 PM
2	28	0.000	0.000	8.694	2.49	101.29	11.70	-0.194	1442.00	0.0000	10/5/2021	12:07:18 PM
2	29	0.000	0.000	8.637	1.23	101.23	11.71	-0.190	1441.77	0.0000	10/5/2021	12:07:20 PM
2	30	0.000	0.000	8.610	0.14	100.97	11.69	-0.189	1441.66	0.0000	10/5/2021	12:07:22 PM
2	31	0.000	0.000	8.608	0.14	100.55	11.64	-0.188	1441.65	0.0000	10/5/2021	12:07:24 PM
2	32	0.000	0.000	8.649	0.14	100.58	11.63	-0.191	1441.82	0.0000	10/5/2021	12:07:26 PM
2	33	0.000	0.000	8.655	0.14	100.46	11.62	-0.192	1441.84	0.0000	10/5/2021	12:07:28 PM
2	34	0.000	0.000	8.689	0.14	100.63	11.63	-0.194	1441.98	0.0000	10/5/2021	12:07:30 PM
2	35	0.000	0.000	8.704	0.14	100.96	11.66	-0.195	1442.04	0.0000	10/5/2021	12:07:32 PM
2	36	0.000	0.000	8.686	0.14	100.96	11.67	-0.194	1441.97	0.0000	10/5/2021	12:07:34 PM
2	37	0.000	0.000	8.617	0.14	100.83	11.67	-0.189	1441.69	0.0000	10/5/2021	12:07:36 PM
2	38	0.000	0.000	8.553	0.15	100.58	11.66	-0.185	1441.42	0.0000	10/5/2021	12:07:38 PM
2	39	0.000	0.000	8.534	0.14	100.91	11.70	-0.183	1441.34	0.0000	10/5/2021	12:07:40 PM
2	40	0.000	0.000	8.503	0.14	100.58	11.67	-0.181	1441.22	0.0000	10/5/2021	12:07:42 PM
2	41	0.000	0.000	8.487	0.14	100.50	11.67	-0.180	1441.15	0.0000	10/5/2021	12:07:44 PM
2	42	0.000	0.000	8.437	0.13	100.66	11.70	-0.177	1440.94	0.0000	10/5/2021	12:07:46 PM
2	43	0.000	0.000	8.401	0.14	100.51	11.69	-0.174	1440.80	0.0000	10/5/2021	12:07:48 PM
2	44	0.000	0.000	8.332	0.14	101.16	11.79	-0.170	1440.51	0.0000	10/5/2021	12:07:50 PM
2	45	0.000	0.000	8.342	0.14	100.73	11.74	-0.171	1440.55	0.0000	10/5/2021	12:07:52 PM
2	46	0.000	0.000	8.357	0.14	100.77	11.74	-0.172	1440.61	0.0000	10/5/2021	12:07:54 PM
2	47	0.000	0.000	8.306	0.14	100.87	11.76	-0.168	1440.40	0.0000	10/5/2021	12:07:56 PM
2	48	0.000	0.000	8.247	0.14	100.88	11.78	-0.164	1440.16	0.0000	10/5/2021	12:07:58 PM
2	49	0.000	0.000	8.232	0.15	100.91	11.79	-0.163	1440.10	0.0000	10/5/2021	12:08:00 PM
2	50	0.000	0.000	8.239	0.14	101.15	11.81	-0.164	1440.13	0.0000	10/5/2021	12:08:02 PM
2	51	0.000	0.000	8.200	0.14	101.01	11.81	-0.161	1439.96	0.0000	10/5/2021	12:08:04 PM
2	52	0.000	0.000	8.165	1.21	100.94	11.81	-0.159	1439.82	0.0000	10/5/2021	12:08:06 PM
2	53	0.000	0.000	8.213	2.49	100.98	11.80	-0.162	1440.02	0.0000	10/5/2021	12:08:08 PM
2	54	0.000	0.000	8.200	0.14	101.20	11.83	-0.161	1439.96	0.0000	10/5/2021	12:08:10 PM
2	55	0.000	0.000	8.156	0.14	101.27	11.85	-0.159	1439.78	0.0000	10/5/2021	12:08:12 PM
2	56	0.000	0.000	7.978	0.14	101.69	11.95	-0.148	1439.04	0.0000	10/5/2021	12:08:14 PM
2	57	0.000	0.000	7.942	0.14	101.19	11.91	-0.146	1438.89	0.0000	10/5/2021	12:08:16 PM
2	58	0.000	0.000	7.902	0.14	101.18	11.92	-0.143	1438.72	0.0000	10/5/2021	12:08:18 PM
2	59	0.000	0.000	7.821	0.14	101.22	11.94	-0.138	1438.38	0.0000	10/5/2021	12:08:20 PM
2	60	0.000	0.000	7.770	0.14	101.11	11.95	-0.136	1438.17	0.0000	10/5/2021	12:08:22 PM
2	61	0.000	0.000	7.753	0.14	100.97	11.93	-0.135	1438.10	0.0000	10/5/2021	12:08:24 PM
2	62	0.000	0.000	7.736	0.14	101.27	11.98	-0.134	1438.03	0.0000	10/5/2021	12:08:26 PM
2	63	0.000	0.000	7.744	0.14	101.28	11.97	-0.134	1438.06	0.0000	10/5/2021	12:08:28 PM
2	64	0.000	0.000	7.780	0.14	100.82	11.91	-0.136	1438.21	0.0000	10/5/2021	12:08:30 PM
2	65	0.000	0.000	7.785	0.14	101.28	11.96	-0.136	1438.23	0.0000	10/5/2021	12:08:32 PM
2	66	0.000	0.000	7.810	0.14	101.11	11.93	-0.138	1438.34	0.0000	10/5/2021	12:08:34 PM
2	67	0.000	0.000	7.833	0.19	101.54	11.98	-0.139	1438.43	0.0000	10/5/2021	12:08:36 PM
2	68	0.000	0.000	7.836	0.67	101.78	12.01	-0.139	1438.45	0.0000	10/5/2021	12:08:38 PM
2	69	0.000	0.000	7.874	0.70	101.90	12.01	-0.142	1438.61	0.0000	10/5/2021	12:08:40 PM
2	70	0.000	0.000	7.922	0.68	101.76	11.98	-0.144	1438.81	0.0000	10/5/2021	12:08:42 PM
2	71	0.000	0.000	7.966	0.74	101.34	11.92	-0.147	1438.99	0.0000	10/5/2021	12:08:44 PM
2	72	0.000	0.000	7.962	0.85	101.80	11.97	-0.147	1438.97	0.0000	10/5/2021	12:08:46 PM
2	73	0.000	0.000	7.991	0.45	101.86	11.97	-0.149	1439.10	0.0000	10/5/2021	12:08:48 PM
2	74	0.000	0.000	8.025	0.45	101.94	11.97	-0.151	1439.24	0.0000	10/5/2021	12:08:50 PM
2	75	0.000	0.000	8.017	0.29	102.06	11.99	-0.150	1439.20	0.0000	10/5/2021	12:08:52 PM
2	76	0.000	0.000	8.005	0.29	101.74	11.95	-0.149	1439.15	0.0000	10/5/2021	12:08:54 PM
2	77	0.000	0.000	7.963	0.32	101.83	11.97	-0.147	1438.98	0.0000	10/5/2021	12:08:56 PM
2	78	0.000	0.000	7.941	0.31	101.64	11.96	-0.146	1438.89	0.0000	10/5/2021	12:08:58 PM
2	79	0.000	0.000	7.935	0.36	101.17	11.91	-0.145	1438.86	0.0000	10/5/2021	12:09:00 PM
2	80	0.000	0.000	7.948	0.45	101.50	11.94	-0.146	1438.92	0.0000	10/5/2021	12:09:02 PM
2	81	0.000	0.000	7.955	0.14	101.55	11.94	-0.146	1438.94	0.0000	10/5/2021	12:09:04 PM
2	82	0.000	0.000	7.969	0.53	101.55	11.94	-0.147	1439.00	0.0000	10/5/2021	12:09:06 PM
2	83	0.000	0.000	7.989	0.64	101.56	11.94	-0.148	1439.09	0.0000	10/5/2021	12:09:08 PM
2	84	0.000	0.000	8.018	0.72	101.76	11.95	-0.150	1439.21	0.0000	10/5/2021	12:09:10 PM
2	85	0.000	0.000	8.052	0.83	101.76	11.94	-0.152	1439.35	0.0000	10/5/2021	12:09:12 PM
2	86	0.000	0.000	7.977	0.14	101.87	11.98	-0.148	1439.04	0.0000	10/5/2021	12:09:14 PM
2	87	0.000	0.000	7.818	0.14	101.84	12.02	-0.138	1438.37	0.0000	10/5/2021	12:09:16 PM
2	88	0.000	0.000	7.677	0.14	101.75	12.05	-0.130	1437.78	0.0000	10/5/2021	12:09:18 PM
2	89	0.000	0.000	7.605	0.14	101.73	12.07	-0.126	1437.48	0.0000	10/5/2021	12:09:20 PM
2	90	0.000	0.000	7.507	0.14	101.71	12.10	-0.121	1437.06	0.0000	10/5/2021	12:09:22 PM
2	91	0.000	0.000	7.447	0.14	101.80	12.12	-0.118	1436.81	0.0000	10/5/2021	12:09:24 PM
2	92	0.000	0.000	7.389	0.14	101.82	12.14	-0.115	1436.57	0.0000	10/5/2021	12:09:26 PM
2	93	0.000	0.000	7.278	0.15	101.89	12.19	-0.109	1436.10	0.0000	10/5/2021	12:09:28 PM
2	94	0.000	0.000	7.193	0.14	101.66	12.18	-0.105	1435.74	0.0000	10/5/2021	12:09:30 PM
2	95	0.000	0.000	7.128	0.14	101.63	12.20	-0.102	1435.46	0.0000	10/5/2021	12:09:32 PM
2	96	0.000	0.000	7.100	0.14	101.54	12.20	-0.100	1435.34	0.0000	10/5/2021	12:09:34 PM
2	97	0.000	0.000	7.126	0.14	101.26	12.16	-0.102	1435.45	0.0000	10/5/2021	12:09:36 PM
2	98	0.000	0.000	7.135	0.14	101.25	12.15	-0.102	1435.49	0.0000	10/5/2021	12:09:38 PM
2	99	0.000	0.000	7.181	0.14	101.27	12.14	-0.104	1435.68	0.0000	10/5/2021	12:09:40 PM
2	100	0.000	0.000	7.170	0.14	101.17	12.13	-0.104	1435.64	0.0000	10/5/2021	12:09:42 PM
2	101	0.000	0.000	7.137	0.14	101.24	12.15	-0.102	1435.50	0.0000	10/5/2021	12:09:44 PM
2	102	0.000	0.000	7.102	0.14	101.18	12.15	-0.101	1435.35	0.0000	10/5/2021	12:09:46 PM
2	103	0.000	0.000	7.065	0.14	101.24	12.17	-0.099	1435.19	0.0000	10/5/2021	12:09:48 PM
2	104	0.000	0.000	7.043	0.14	101.27	12.18	-0.098	1435.10	0.0000	10/5/2021	12:09:50 PM
2	105	0.000	0.000	7.071	0.15	101.39	12.19	-0.099	1435.22	0.0000	10/5/2021	12:09:52 PM
2	106	0.000	0.000	7.056	0.14	101.49	12.21	-0.098	1435.15	0.0000	10/5/2021	12:09:54 PM
2	107	0.000	0.000	7.010	0.14	101.48	12.22	-0.096	1434.96	0.0000	10/5/2021	12:09:56 PM
2	108	0.000	0.000	6.969	0.15	101.32	12.21	-0.094	1434.78	0.0000	10/5/2021	12:09:58 PM
2	109	0.000	0.000	6.924	0.15	101.34	12.23	-0.092	1434.59	0.0000	10/5/2021	12:10:00 PM
2	110	0.000	0.000	6.910	0.14	101.63	12.27	-0.092	1434.53	0.0000	10/5/2021	12:10:02 PM
2	111	0.000	0.000	6.910	0.14	101.35	12.23	-0.092	1434.53	0.0000	10/5/2021	12:10:04 PM
2	112	0.000	0.000	6.923	0.14	101.34	12.23	-0.092	1434.58	0.0000	10/5/2021	12:10:06 PM
2	113	0.000	0.000	6.948	0.14	101.29	12.21	-0.093	1434.69	0.0000	10/5/2021	12:10:08 PM
2	114	0.000	0.000	6.998	0.14	101.43	12.22	-0.096	1434.90	0.0000	10/5/2021	12:10:10 PM
2	115	0.000	0.000	7.002	0.14	101.33	12.20	-0.096	1434.92	0.0000	10/5/2021	12:10:12 PM
2	116	0.000	0.000	6.967	0.14	101.38	12.22	-0.094	1434.77	0.0000	10/5/2021	12:10:14 PM
2	117	0.000	0.000	6.929	0.14	101.32	12.22	-0.092	1434.61	0.0000	10/5/2021	12:10:16 PM
2	118	0.000	0.000	6.949	0.14	101.56	12.25	-0.093	1434.69	0.0000	10/5/2021	12:10:18 PM
2	119	0.000	0.000	6.944	0.14	101.60	12.25	-0.093	1434.67	0.0000	10/5/2021	12:10:20 PM
2	120	0.000	0.000	6.940	0.14	101.59	12.25	-0.093	1434.66	0.0000	10/5/2021	12:10:22 PM
2	121	0.000	0.000	6.992	0.14	101.57	12.23	-0.095	1434.88	0.0000	10/5/2021	12:10:24 PM
2	122	0.000	0.000	7.031	0.14	101.71	12.24	-0.097	1435.05	0.0000	10/5/2021	12:10:26 PM
2	123	0.000	0.000	7.000	0.14	101.60	12.24	-0.096	1434.91	0.0000	10/5/2021	12:10:28 PM
2	124	0.000	0.000	6.969	0.14	101.68	12.25	-0.094	1434.78	0.0000	10/5/2021	12:10:30 PM
2	125	0.000	0.000	6.960	0.14	101.80	12.27	-0.094	1434.74	0.0000	10/5/2021	12:10:32 PM
2	126	0.000	0.000	6.952	0.14	101.74	12.27	-0.094	1434.71	0.0000	10/5/2021	12:10:34 PM
2	127	0.000	0.000	6.897	0.14	101.83	12.29	-0.091	1434.47	0.0000	10/5/2021	12:10:36 PM
2	128	0.000	0.000	6.880	0.14	101.50	12.26	-0.090	1434.40	0.0000	10/5/2021	12:10:38 PM
2	129	0.000	0.000	6.914	0.14	101.53	12.25	-0.092	1434.55	0.0000	10/5/2021	12:10:40 PM
2	130	0.000	0.000	6.882	0.14	101.66	12.28	-0.090	1434.41	0.0000	10/5/2021	12:10:42 PM
2	131	0.000	0.000	6.860	0.14	101.65	12.28	-0.089	1434.31	0.0000	10/5/2021	12:10:44 PM
2	132	0.000	0.000	6.878	0.14	101.59	12.27	-0.090	1434.39	0.0000	10/5/2021	12:10:46 PM
2	133	0.000	0.000	6.867	0.14	101.48	12.26	-0.090	1434.34	0.0000	10/5/2021	12:10:48 PM
2	134	0.000	0.000	6.862	0.14	101.37	12.25	-0.089	1434.32	0.0000	10/5/2021	12:10:50 PM
2	135	0.000	0.000	6.884	0.14	101.63	12.27	-0.090	1434.42	0.0000	10/5/2021	12:10:52 PM
2	136	0.000	0.000	6.898	0.14	101.58	12.26	-0.091	1434.48	0.0000	10/5/2021	12:10:54 PM
2	137	0.000	0.000	6.924	0.14	101.54	12.25	-0.092	1434.59	0.0000	10/5/2021	12:10:56 PM
2	138	0.000	0.000	6.914	0.15	101.42	12.24	-0.092	1434.55	0.0000	10/5/2021	12:10:58 PM
2	139	0.000	0.000	6.915	0.14	101.35	12.23	-0.092	1434.55	0.0000	10/5/2021	12:11:00 PM
2	140	0.000	0.000	6.926	0.14	101.37	12.23	-0.092	1434.60	0.0000	10/5/2021	12:11:02 PM
2	141	0.000	0.000	6.959	0.14	101.26	12.21	-0.094	1434.74	0.0000	10/5/2021	12:11:04 PM
2	142	0.000	0.000	6.955	0.14	101.44	12.23	-0.094	1434.72	0.0000	10/5/2021	12:11:06 PM
2	143	0.000	0.000	6.946	0.14	101.45	12.23	-0.093	1434.68	0.0000	10/5/2021	12:11:08 PM
2	144	0.000	0.000	6.895	0.14	101.45	12.25	-0.091	1434.46	0.0000	10/5/2021	12:11:10 PM
2	145	0.000	0.000	6.869	0.14	101.57	12.27	-0.090	1434.35	0.0000	10/5/2021	12:11:12 PM
2	146	0.000	0.000	6.895	0.14	101.69	12.28	-0.091	1434.46	0.0000	10/5/2021	12:11:14 PM
2	147	0.000	0.000	6.913	0.14	101.48	12.25	-0.092	1434.54	0.0000	10/5/2021	12:11:16 PM
2	148	0.000	0.000	6.929	0.14	101.38	12.23	-0.092	1434.61	0.0000	10/5/2021	12:11:18 PM
2	149	0.000	0.000	6.956	0.14	101.47	12.23	-0.094	1434.72	0.0000	10/5/2021	12:11:20 PM
2	150	0.000	0.000	6.969	0.14	101.40	12.22	-0.094	1434.78	0.0000	10/5/2021	12:11:22 PM
2	151	0.000	0.000	6.998	0.14	101.37	12.21	-0.096	1434.90	0.0000	10/5/2021	12:11:24 PM
2	152	0.000	0.000	7.022	0.14	101.36	12.20	-0.097	1435.01	0.0000	10/5/2021	12:11:26 PM
2	153	0.000	0.000	7.038	0.14	101.53	12.22	-0.097	1435.07	0.0000	10/5/2021	12:11:28 PM
2	154	0.000	0.000	7.061	0.14	101.56	12.21	-0.099	1435.17	0.0000	10/5/2021	12:11:30 PM
2	155	0.000	0.000	7.086	0.15	101.73	12.22	-0.100	1435.28	0.0000	10/5/2021	12:11:32 PM
2	156	0.000	0.000	7.093	0.15	101.54	12.20	-0.100	1435.31	0.0000	10/5/2021	12:11:34 PM
2	157	0.000	0.000	7.083	0.14	101.80	12.23	-0.100	1435.27	0.0000	10/5/2021	12:11:36 PM
2	158	0.000	0.000	7.057	0.14	101.90	12.25	-0.098	1435.16	0.0000	10/5/2021	12:11:38 PM
2	159	0.000	0.000	7.076	0.14	101.53	12.20	-0.099	1435.24	0.0000	10/5/2021	12:11:40 PM
2	160	0.000	0.000	7.056	0.14	101.64	12.22	-0.098	1435.15	0.0000	10/5/2021	12:11:42 PM
2	161	0.000	0.000	6.995	0.14	101.79	12.26	-0.095	1434.89	0.0000	10/5/2021	12:11:44 PM
2	162	0.000	0.000	6.814	0.14	102.14	12.36	-0.087	1434.12	0.0000	10/5/2021	12:11:46 PM
2	163	0.000	0.000	6.468	0.14	102.22	12.48	-0.073	1432.63	0.0000	10/5/2021	12:11:48 PM
2	164	0.000	0.000	6.124	0.14	102.37	12.60	-0.061	1431.13	0.0000	10/5/2021	12:11:50 PM
2	165	0.000	0.000	5.950	0.14	102.42	12.66	-0.055	1430.37	0.0000	10/5/2021	12:11:52 PM
2	166	0.000	0.000	5.740	0.14	102.72	12.77	-0.049	1429.45	0.0000	10/5/2021	12:11:54 PM
2	167	0.000	0.000	5.544	0.14	102.92	12.86	-0.044	1428.58	0.0000	10/5/2021	12:11:56 PM
2	168	0.000	0.000	5.398	0.14	102.64	12.87	-0.041	1427.94	0.0000	10/5/2021	12:11:58 PM
2	169	0.000	0.000	5.350	0.14	101.99	12.81	-0.040	1427.72	0.0000	10/5/2021	12:12:00 PM
2	170	0.000	0.000	5.366	0.14	102.18	12.82	-0.040	1427.80	0.0000	10/5/2021	12:12:02 PM
2	171	0.000	0.000	5.400	0.14	102.51	12.85	-0.041	1427.95	0.0000	10/5/2021	12:12:04 PM
2	172	0.000	0.000	5.317	0.14	102.36	12.86	-0.039	1427.58	0.0000	10/5/2021	12:12:06 PM
2	173	0.000	0.000	5.268	0.14	102.44	12.89	-0.038	1427.36	0.0000	10/5/2021	12:12:08 PM
2	174	0.000	0.000	5.272	0.14	102.30	12.87	-0.038	1427.38	0.0000	10/5/2021	12:12:10 PM
2	175	0.000	0.000	5.282	0.14	102.13	12.85	-0.038	1427.42	0.0000	10/5/2021	12:12:12 PM
2	176	0.000	0.000	5.286	1.84	106.19	13.35	-0.038	1427.44	0.0000	10/5/2021	12:12:14 PM
2	177	0.000	0.000	5.253	1.23	108.96	13.71	-0.038	1427.29	0.0000	10/5/2021	12:12:16 PM
2	178	27.402	26.272	4.266	2.49	106.86	11.48	21.725	1457.98	0.0000	10/5/2021	12:12:18 PM
2	179	32.681	30.565	3.960	0.43	106.07	11.08	25.947	1463.47	0.3700	10/5/2021	12:12:20 PM
2	180	32.756	30.597	3.923	0.40	105.50	11.02	26.010	1463.41	0.2700	10/5/2021	12:12:22 PM
2	181	32.775	30.608	3.917	0.43	104.75	10.94	26.027	1463.41	0.4700	10/5/2021	12:12:24 PM
2	182	32.775	30.603	3.911	0.49	104.46	10.91	26.027	1463.39	0.5000	10/5/2021	12:12:26 PM
2	183	32.777	30.603	3.909	0.44	104.12	10.88	26.029	1463.38	0.4700	10/5/2021	12:12:28 PM
2	184	32.780	30.607	3.910	0.44	103.72	10.84	26.033	1463.40	0.6300	10/5/2021	12:12:30 PM
2	185	32.780	30.604	3.907	0.41	103.36	10.80	26.033	1463.38	0.6900	10/5/2021	12:12:32 PM
2	186	32.680	30.516	3.903	0.39	103.24	10.80	25.952	1463.23	0.3100	10/5/2021	12:12:34 PM
2	187	32.787	30.602	3.898	0.41	102.96	10.76	26.037	1463.35	0.2400	10/5/2021	12:12:36 PM
2	188	32.777	30.596	3.901	0.40	102.74	10.74	26.029	1463.35	0.4300	10/5/2021	12:12:38 PM
2	189	32.786	30.608	3.906	0.43	102.56	10.72	26.037	1463.38	0.5800	10/5/2021	12:12:40 PM
2	190	32.782	30.602	3.903	0.40	102.57	10.72	26.033	1463.36	0.2600	10/5/2021	12:12:42 PM
2	191	32.783	30.601	3.901	0.42	102.34	10.70	26.034	1463.35	0.2900	10/5/2021	12:12:44 PM
2	192	32.781	30.602	3.904	0.42	102.65	10.73	26.032	1463.37	0.4300	10/5/2021	12:12:46 PM
2	193	32.786	30.605	3.902	0.40	102.44	10.70	26.037	1463.37	0.3900	10/5/2021	12:12:48 PM
2	194	32.784	30.603	3.902	0.46	102.18	10.68	26.035	1463.36	0.3800	10/5/2021	12:12:50 PM
2	195	32.786	30.606	3.903	0.40	102.02	10.66	26.037	1463.37	0.4600	10/5/2021	12:12:52 PM
2	196	32.781	30.601	3.902	0.42	101.92	10.65	26.033	1463.36	0.3800	10/5/2021	12:12:54 PM
2	197	0.364	0.447	3.858	0.47	101.78	13.25	0.268	1421.46	0.0000	10/5/2021	12:12:56 PM
2	198	32.795	30.603	3.891	0.38	101.69	10.63	26.044	1463.33	0.2200	10/5/2021	12:12:58 PM
2	199	22.596	21.804	3.887	0.43	101.57	11.37	17.945	1450.22	0.4400	10/5/2021	12:13:00 PM
2	200	32.760	30.576	3.894	0.41	101.71	10.63	26.016	1463.30	0.2800	10/5/2021	12:13:02 PM
2	201	32.777	30.592	3.896	0.41	101.49	10.61	26.030	1463.33	0.3400	10/5/2021	12:13:04 PM
2	202	32.785	30.600	3.897	0.43	101.63	10.62	26.036	1463.34	0.1900	10/5/2021	12:13:06 PM
2	203	32.768	30.588	3.900	0.40	101.37	10.60	26.022	1463.33	0.2200	10/5/2021	12:13:08 PM
2	204	32.775	30.598	3.905	0.40	101.44	10.60	26.028	1463.36	0.4000	10/5/2021	12:13:10 PM
2	205	32.777	30.598	3.903	0.43	101.51	10.61	26.030	1463.36	0.6000	10/5/2021	12:13:12 PM
2	206	32.784	30.607	3.906	0.39	101.46	10.60	26.037	1463.39	0.9200	10/5/2021	12:13:14 PM
2	207	32.790	30.614	3.908	0.40	101.72	10.63	26.044	1463.41	1.3400	10/5/2021	12:13:16 PM
2	208	32.793	30.629	3.923	0.43	101.79	10.63	26.046	1463.48	1.6700	10/5/2021	12:13:18 PM
2	209	32.789	30.652	3.954	0.42	101.62	10.61	26.041	1463.61	1.9900	10/5/2021	12:13:20 PM
2	210	32.768	30.633	3.952	0.40	101.74	10.62	26.027	1463.58	2.2700	10/5/2021	12:13:22 PM
2	211	32.775	30.623	3.933	0.37	101.72	10.62	26.035	1463.52	2.4700	10/5/2021	12:13:24 PM
2	212	32.786	30.630	3.930	0.43	101.66	10.62	26.047	1463.53	3.0600	10/5/2021	12:13:26 PM
2	213	32.779	30.615	3.919	0.42	101.62	10.62	26.046	1463.48	3.7900	10/5/2021	12:13:28 PM
2	214	32.795	30.619	3.908	0.46	101.66	10.62	26.062	1463.47	4.3500	10/5/2021	12:13:30 PM
2	215	32.788	30.614	3.909	0.43	101.68	10.62	26.058	1463.47	4.7700	10/5/2021	12:13:32 PM
2	216	32.795	30.622	3.911	0.40	101.49	10.60	26.067	1463.50	5.6800	10/5/2021	12:13:34 PM
2	217	32.787	30.613	3.907	0.40	101.49	10.60	26.066	1463.49	6.4900	10/5/2021	12:13:36 PM
2	218	32.783	30.615	3.913	0.39	101.50	10.60	26.065	1463.52	7.1000	10/5/2021	12:13:38 PM
2	219	32.784	30.610	3.906	0.38	101.28	10.58	26.070	1463.50	7.8400	10/5/2021	12:13:40 PM
2	220	32.800	30.623	3.905	0.38	101.42	10.60	26.085	1463.53	8.3700	10/5/2021	12:13:42 PM
2	221	32.803	30.629	3.909	0.44	101.35	10.59	26.089	1463.55	8.6800	10/5/2021	12:13:44 PM
2	222	32.789	30.614	3.905	0.40	101.36	10.59	26.079	1463.52	8.9000	10/5/2021	12:13:46 PM
2	223	32.787	30.613	3.906	0.40	101.41	10.60	26.079	1463.53	9.2300	10/5/2021	12:13:48 PM
2	224	32.803	30.631	3.911	0.43	101.32	10.58	26.093	1463.58	9.8100	10/5/2021	12:13:50 PM
2	225	32.807	30.637	3.914	0.43	101.13	10.56	26.099	1463.61	10.4500	10/5/2021	12:13:52 PM
2	226	32.817	30.648	3.917	0.37	101.18	10.57	26.108	1463.64	10.8300	10/5/2021	12:13:54 PM
2	227	32.818	30.653	3.921	0.42	101.10	10.56	26.111	1463.66	11.0800	10/5/2021	12:13:56 PM
2	228	32.828	30.662	3.922	0.43	100.98	10.54	26.119	1463.68	11.2800	10/5/2021	12:13:58 PM
2	229	32.831	30.670	3.928	0.40	100.96	10.54	26.121	1463.71	11.3200	10/5/2021	12:14:00 PM
2	230	32.824	30.665	3.929	0.38	100.87	10.53	26.116	1463.71	11.3300	10/5/2021	12:14:02 PM
2	231	32.822	30.664	3.930	0.39	100.91	10.54	26.114	1463.71	11.3700	10/5/2021	12:14:04 PM
2	232	32.831	30.670	3.928	0.40	101.09	10.55	26.123	1463.72	11.7500	10/5/2021	12:14:06 PM
2	233	32.829	30.671	3.931	0.45	100.97	10.54	26.123	1463.73	12.0300	10/5/2021	12:14:08 PM
2	234	32.835	30.680	3.935	0.41	100.89	10.53	26.130	1463.77	12.6800	10/5/2021	12:14:10 PM
2	235	32.843	30.688	3.937	0.43	100.96	10.54	26.137	1463.79	12.9700	10/5/2021	12:14:12 PM
2	236	32.839	30.681	3.933	0.43	100.90	10.53	26.133	1463.76	12.6800	10/5/2021	12:14:14 PM
2	237	32.848	30.692	3.937	0.37	100.84	10.52	26.139	1463.79	12.5100	10/5/2021	12:14:16 PM
2	238	32.849	30.692	3.936	0.43	100.74	10.51	26.140	1463.79	12.5100	10/5/2021	12:14:18 PM
2	239	32.848	30.682	3.925	0.44	100.82	10.52	26.140	1463.74	12.4000	10/5/2021	12:14:20 PM
